"govguareatsleep" "govtakecarewhocant" "govhelpneedy" "improveblackpos" "equalOPP" "poortoodep" "richgetricher" "govwasteful" "age" "agesq.01" "black" "bornagain" "blackbornagain" "rel.catholic" "rel.nonchr" "ed.cat1" "ed.cat3" "ed.cat4" "ed.cat5" "income.1" "income.3" "income.4" "income.dk" "parent" "hispanic" "female" "unborn" "womentradrole" "peacethrustrength" "searchterrorists" "bandangerousbooks" "firegayteachers" "xratedOK" "bush" "gore" "novote" "other"
"1556" 3 2 2 1 3 2 2 3 -27.8163348232426 7.73748482998738 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 4 3 2 3 4 3 3 TRUE FALSE FALSE FALSE
"1557" 4 4 4 3 4 1 4 3 6.18366517675742 0.382377150182423 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 2 3 1 1 1 3 1 TRUE FALSE FALSE FALSE
"1558" 4 3 3 3 3 4 4 3 15.1836651767574 2.30543688199876 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 4 4 3 3 4 4 1 FALSE TRUE FALSE FALSE
"1559" 3 3 3 1 3 3 3 1 -14.8163348232426 2.19523777594431 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 3 4 2 3 4 4 3 FALSE FALSE TRUE FALSE
"1560" 3 3 3 2 3 2 3 2 -1.81633482324258 0.0329907219012367 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 1 1 4 2 3 4 3 1 TRUE FALSE FALSE FALSE
"1561" 4 3 3 3 3 3 2 2 4.18366517675742 0.175030543112127 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 1 4 2 3 3 4 2 FALSE TRUE FALSE FALSE
"1562" 4 3 3 2 4 2 3 2 2.18366517675742 0.047683936041830 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 3 4 3 1 4 4 4 FALSE TRUE FALSE FALSE
"1563" 1 1 4 4 4 1 4 4 -21.8163348232426 4.75952465119827 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 1 4 4 FALSE FALSE TRUE FALSE
"1564" 4 4 4 3 3 3 4 1 8.18366517675742 0.66972375725272 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 4 2 4 1 1 4 TRUE FALSE FALSE FALSE
"1565" 3 4 1 1 3 1 2 3 -10.8163348232426 1.16993099008490 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 4 2 4 4 4 1 FALSE TRUE FALSE FALSE
"1566" 2 4 4 2 4 2 3 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 4 3 4 4 4 4 FALSE TRUE FALSE FALSE
"1567" 2 4 4 2 4 2 3 2 -19.8163348232426 3.92687125826857 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 3 3 1 2 2 4 3 TRUE FALSE FALSE FALSE
"1568" 2 2 2 2 2 2 2 2 30.1836651767574 9.11053643502598 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 2 3 3 4 3 2 2 FALSE TRUE FALSE FALSE
"1569" 3 1 1 1 3 1 2 2 12.1836651767574 1.48441697139331 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 3 2 4 3 4 1 TRUE FALSE FALSE FALSE
"1570" 3 2 2 2 3 2 3 2 -1.81633482324258 0.0329907219012367 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 1 1 4 2 4 4 4 1 FALSE TRUE FALSE FALSE
"1571" 2 2 2 2 2 1 2 2 -1.81633482324258 0.0329907219012367 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 1 2 4 2 4 4 4 3 TRUE FALSE FALSE FALSE
"1572" 3 3 3 2 3 2 3 3 4.18366517675742 0.175030543112127 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 2 3 2 3 2 2 2 FALSE FALSE TRUE FALSE
"1573" 2 2 2 1 2 3 4 3 2.18366517675742 0.047683936041830 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 2 4 3 4 1 1 1 FALSE TRUE FALSE FALSE
"1574" 3 1 3 2 3 2 3 1 26.1836651767574 6.85584322088539 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 1 4 3 1 3 4 1 TRUE FALSE FALSE FALSE
"1575" 3 4 3 2 3 2 3 2 38.1836651767574 14.5799228633072 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 3 3 3 3 TRUE FALSE FALSE FALSE
"1576" 2 3 2 2 3 2 2 1 -1.81633482324258 0.0329907219012367 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 2 3 1 3 3 3 3 TRUE FALSE FALSE FALSE
"1577" 1 4 1 1 4 1 3 2 -13.8163348232426 1.90891107947946 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 4 2 1 4 1 1 TRUE FALSE FALSE FALSE
"1578" 3 4 3 1 4 1 4 2 18.1836651767574 3.3064567926042 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 4 4 2 1 4 2 FALSE FALSE TRUE FALSE
"1579" 2 3 3 2 2 3 3 3 -16.8163348232426 2.82789116887401 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 2 4 3 2 2 2 2 FALSE FALSE TRUE FALSE
"1580" 1 3 1 1 3 2 1 1 -4.81633482324258 0.231970811295792 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 4 4 4 4 1 2 2 FALSE TRUE FALSE FALSE
"1581" 2 2 3 2 4 2 3 2 22.1836651767574 4.9211500067448 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 1 4 3 2 1 2 1 TRUE FALSE FALSE FALSE
"1582" 2 3 2 2 3 2 2 2 31.1836651767574 9.72420973856113 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 3 1 3 3 2 1 TRUE FALSE FALSE FALSE
"1583" 2 3 3 2 3 2 3 3 20.1836651767574 4.0738033996745 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 3 3 4 1 2 2 FALSE TRUE FALSE FALSE
"1584" 2 1 1 1 3 2 3 3 -6.81633482324258 0.464624204225495 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 2 2 2 1 1 1 TRUE FALSE FALSE FALSE
"1585" 2 2 2 1 4 1 2 2 11.1836651767574 1.25074366785816 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 2 4 2 3 4 3 2 TRUE FALSE FALSE FALSE
"1586" 4 4 4 4 4 3 4 1 16.1836651767574 2.61911018553391 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 2 3 3 1 4 4 1 FALSE TRUE FALSE FALSE
"1587" 3 1 2 4 3 1 1 3 -20.8163348232426 4.33319795473342 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 2 4 1 1 1 1 FALSE FALSE TRUE FALSE
"1588" 3 2 1 2 4 1 3 2 -10.8163348232426 1.16993099008490 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0 4 4 1 1 4 4 4 FALSE TRUE FALSE FALSE
"1589" 3 3 3 2 4 4 4 3 -19.8163348232426 3.92687125826857 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 1 4 3 1 1 4 1 TRUE FALSE FALSE FALSE
"1590" 4 3 1 4 4 3 3 2 -18.8163348232426 3.54054456180372 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 1 4 1 4 1 4 1 FALSE FALSE TRUE FALSE
"1591" 4 2 2 2 4 2 3 1 -14.8163348232426 2.19523777594431 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 2 4 2 2 4 4 3 FALSE TRUE FALSE FALSE
"1592" 3 3 2 1 4 1 2 2 1.18366517675742 0.0140106325066816 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 4 2 3 3 2 3 TRUE FALSE FALSE FALSE
"1593" 2 3 2 2 3 2 3 1 -1.81633482324258 0.0329907219012367 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 4 1 1 1 1 1 TRUE FALSE FALSE FALSE
"1594" 1 1 1 1 4 1 3 1 -10.8163348232426 1.16993099008490 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 4 1 4 1 1 4 TRUE FALSE FALSE FALSE
"1595" 2 2 3 2 3 2 3 2 -0.816334823242585 0.00666402543638502 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 2 4 1 2 4 3 2 TRUE FALSE FALSE FALSE
"1596" 2 2 1 1 2 2 1 4 37.1836651767574 13.8262495597720 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 2 4 3 3 2 3 1 FALSE FALSE TRUE FALSE
"1597" 1 3 2 1 2 1 1 2 6.18366517675742 0.382377150182423 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 1 4 1 1 3 1 2 TRUE FALSE FALSE FALSE
"1598" 2 2 1 1 3 1 2 2 8.18366517675742 0.66972375725272 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 3 2 1 2 1 3 TRUE FALSE FALSE FALSE
"1599" 4 3 3 2 3 2 4 4 -10.8163348232426 1.16993099008490 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 1 2 4 3 1 4 4 2 FALSE FALSE TRUE FALSE
"1600" 3 3 3 3 4 1 2 3 -25.8163348232426 6.66483143705768 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 1 1 3 3 1 1 1 4 FALSE FALSE TRUE FALSE
"1601" 3 4 3 1 4 2 3 1 23.1836651767574 5.37482331027994 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 3 1 2 1 1 4 TRUE FALSE FALSE FALSE
"1602" 1 2 1 2 4 1 4 3 -25.8163348232426 6.66483143705768 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 4 4 3 1 1 3 FALSE TRUE FALSE FALSE
"1603" 4 3 3 2 4 3 3 2 8.18366517675742 0.66972375725272 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 1 3 3 1 3 3 1 FALSE FALSE TRUE FALSE
"1604" 4 4 4 4 4 1 3 2 7.18366517675742 0.516050453717572 0 0 0 1 0 1 0 0 0 0 1 0 0 1 1 1 1 3 3 4 1 3 1 FALSE TRUE FALSE FALSE
"1605" 4 2 2 3 3 2 4 1 9.18366517675742 0.843397060787868 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 2 3 1 1 3 4 3 FALSE FALSE TRUE FALSE
"1606" 4 2 2 2 4 3 2 4 -15.8163348232426 2.50156447240916 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 1 2 3 2 2 4 1 TRUE FALSE FALSE FALSE
"1607" 3 4 3 3 4 3 3 3 8.18366517675742 0.66972375725272 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 1 1 4 3 3 4 4 1 FALSE FALSE TRUE FALSE
"1608" 4 3 4 3 4 1 4 3 3.18366517675742 0.101357239576978 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 4 4 3 4 1 4 3 FALSE TRUE FALSE FALSE
"1609" 4 1 3 4 4 1 2 3 1.18366517675742 0.0140106325066816 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 1 3 1 2 2 3 2 FALSE TRUE FALSE FALSE
"1610" 3 2 2 2 3 2 3 3 -19.8163348232426 3.92687125826857 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 1 2 4 3 4 3 4 3 FALSE TRUE FALSE FALSE
"1611" 1 3 1 3 2 2 4 2 24.1836651767574 5.84849661381509 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 3 3 4 1 3 2 TRUE FALSE FALSE FALSE
"1612" 1 2 1 1 3 1 4 3 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 2 3 3 2 2 1 4 TRUE FALSE FALSE FALSE
"1613" 3 3 2 2 3 3 3 2 -0.816334823242585 0.00666402543638502 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 2 4 2 3 4 4 3 TRUE FALSE FALSE FALSE
"1614" 4 3 3 2 3 1 3 2 -2.81633482324258 0.0793174183660884 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 1 1 4 3 3 3 3 1 TRUE FALSE FALSE FALSE
"1615" 2 3 2 2 3 2 3 3 30.1836651767574 9.11053643502598 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 2 3 2 1 2 3 1 FALSE FALSE TRUE FALSE
"1616" 2 2 1 1 2 1 3 2 -7.81633482324258 0.610950900690347 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 3 4 4 2 3 3 FALSE FALSE TRUE FALSE
"1617" 4 4 3 2 4 2 4 2 24.1836651767574 5.84849661381509 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 4 1 4 2 3 3 FALSE TRUE FALSE FALSE
"1618" 3 2 2 2 4 1 2 4 39.1836651767574 15.3535961668423 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 4 4 1 2 4 4 FALSE FALSE FALSE TRUE
"1619" 3 3 2 1 3 2 3 3 -2.81633482324258 0.0793174183660884 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 2 4 2 2 4 3 2 FALSE TRUE FALSE FALSE
"1620" 4 1 4 4 4 1 1 1 -26.8163348232426 7.19115813352253 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 4 4 4 1 4 4 FALSE TRUE FALSE FALSE
"1621" 2 3 3 2 4 3 2 2 -20.8163348232426 4.33319795473342 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 4 4 2 2 4 4 4 FALSE FALSE TRUE FALSE
"1622" 3 3 3 2 3 3 2 3 8.18366517675742 0.66972375725272 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 1 3 3 2 3 3 1 TRUE FALSE FALSE FALSE
"1623" 4 3 1 3 4 3 3 3 -13.8163348232426 1.90891107947946 1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 3 4 3 4 3 4 2 FALSE TRUE FALSE FALSE
"1624" 2 3 3 2 3 3 2 2 26.1836651767574 6.85584322088539 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 4 3 3 2 4 1 TRUE FALSE FALSE FALSE
"1625" 4 2 4 1 4 3 4 3 4.18366517675742 0.175030543112127 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 3 3 3 4 3 4 4 FALSE TRUE FALSE FALSE
"1626" 2 2 3 2 4 2 3 3 6.18366517675742 0.382377150182423 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 2 4 2 4 3 3 2 TRUE FALSE FALSE FALSE
"1627" 4 4 4 1 3 3 3 2 -7.81633482324258 0.610950900690347 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 4 3 1 3 1 4 3 FALSE TRUE FALSE FALSE
"1628" 2 3 2 2 4 2 2 3 -5.81633482324258 0.338297507760643 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 1 2 4 3 2 1 1 2 TRUE FALSE FALSE FALSE
"1629" 4 3 1 1 4 2 3 1 29.1836651767574 8.51686313149083 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 3 2 2 3 1 4 1 TRUE FALSE FALSE FALSE
"1630" 2 3 3 3 4 1 4 3 -24.8163348232426 6.15850474059283 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 3 4 4 3 4 3 3 FALSE FALSE TRUE FALSE
"1631" 1 4 1 1 4 1 3 4 -25.8163348232426 6.66483143705768 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 4 2 4 2 1 4 FALSE FALSE TRUE FALSE
"1632" 3 3 3 3 4 2 3 4 19.1836651767574 3.68013009613935 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 1 4 2 4 2 1 1 FALSE TRUE FALSE FALSE
"1633" 3 3 3 1 4 2 3 3 -3.81633482324258 0.14564411483094 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 2 4 1 4 3 3 2 TRUE FALSE FALSE FALSE
"1634" 3 4 4 3 4 3 3 3 15.1836651767574 2.30543688199876 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 2 2 4 3 3 1 TRUE FALSE FALSE FALSE
"1635" 1 2 3 1 4 1 1 1 -3.81633482324258 0.14564411483094 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1 2 3 2 3 3 TRUE FALSE FALSE FALSE
"1636" 4 4 4 4 4 3 4 4 -9.81633482324258 0.96360429362005 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 4 4 4 4 4 4 3 FALSE TRUE FALSE FALSE
"1637" 2 4 2 1 3 2 1 2 24.1836651767574 5.84849661381509 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 1 2 1 3 3 3 2 TRUE FALSE FALSE FALSE
"1638" 3 3 3 2 3 2 3 3 -11.8163348232426 1.39625768654975 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 1 2 2 2 2 1 4 2 FALSE FALSE TRUE FALSE
"1639" 4 4 4 2 4 2 4 3 -14.8163348232426 2.19523777594431 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 2 3 1 1 2 3 FALSE TRUE FALSE FALSE
"1640" 3 3 2 2 4 2 4 2 5.18366517675742 0.268703846647275 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 3 4 3 4 4 4 3 FALSE TRUE FALSE FALSE
"1641" 4 3 4 4 4 1 3 1 14.1836651767574 2.01176357846361 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 1 4 3 4 1 4 1 FALSE TRUE FALSE FALSE
"1642" 3 3 3 2 2 3 2 2 0.183665176757415 0.000337328971533326 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 4 2 3 3 3 3 TRUE FALSE FALSE FALSE
"1643" 2 2 2 2 3 2 2 3 -6.81633482324258 0.464624204225495 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 2 4 3 1 1 4 3 FALSE FALSE TRUE FALSE
"1644" 4 4 3 1 3 2 4 2 9.18366517675742 0.843397060787868 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 2 2 2 4 2 3 3 FALSE FALSE TRUE FALSE
"1645" 2 4 4 1 4 1 2 2 6.18366517675742 0.382377150182423 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 4 4 2 4 4 4 2 FALSE TRUE FALSE FALSE
"1646" 3 3 3 2 4 2 3 2 3.18366517675742 0.101357239576978 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 2 3 4 2 4 3 2 FALSE FALSE FALSE TRUE
"1647" 4 2 2 2 3 2 4 2 -26.8163348232426 7.19115813352253 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 2 3 3 4 4 3 3 FALSE FALSE TRUE FALSE
"1648" 3 3 3 3 3 1 3 1 -24.8163348232426 6.15850474059283 0 0 0 1 0 1 0 0 0 1 0 0 0 1 1 1 2 3 4 3 2 3 4 FALSE TRUE FALSE FALSE
"1649" 3 3 2 2 4 3 2 3 0.183665176757415 0.000337328971533326 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 2 4 2 3 3 4 3 TRUE FALSE FALSE FALSE
"1650" 2 4 3 3 3 1 3 2 3.18366517675742 0.101357239576978 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 2 3 1 3 3 1 3 TRUE FALSE FALSE FALSE
"1651" 3 2 2 2 3 2 2 2 1.18366517675742 0.0140106325066816 0 0 0 1 0 0 0 1 0 0 0 0 1 1 0 1 3 3 2 2 3 3 1 TRUE FALSE FALSE FALSE
"1652" 4 3 2 2 3 4 1 3 -1.81633482324258 0.0329907219012367 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 3 4 3 3 4 4 3 FALSE TRUE FALSE FALSE
"1653" 2 2 2 2 2 1 2 2 -18.8163348232426 3.54054456180372 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 2 4 3 3 3 4 3 FALSE TRUE FALSE FALSE
"1654" 4 3 3 3 4 2 2 3 -17.8163348232426 3.17421786533886 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 2 3 4 3 3 4 3 FALSE TRUE FALSE FALSE
"1655" 1 3 2 1 3 3 2 3 18.1836651767574 3.3064567926042 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 2 4 1 4 4 4 2 FALSE TRUE FALSE FALSE
"1656" 2 3 2 2 4 1 3 2 20.1836651767574 4.0738033996745 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 2 2 3 1 1 3 1 FALSE FALSE TRUE FALSE
"1657" 2 2 2 2 3 2 2 3 -25.8163348232426 6.66483143705768 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 3 4 3 1 4 3 3 FALSE FALSE TRUE FALSE
"1658" 4 4 4 1 4 1 2 2 8.18366517675742 0.66972375725272 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 3 4 3 4 4 4 3 FALSE TRUE FALSE FALSE
"1659" 2 3 3 1 4 2 2 3 -22.8163348232426 5.20585134766312 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 3 2 3 4 3 1 TRUE FALSE FALSE FALSE
"1660" 3 2 2 1 3 1 3 2 -23.8163348232426 5.67217804412797 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 3 2 3 3 1 4 TRUE FALSE FALSE FALSE
"1661" 2 2 2 2 3 3 2 3 -6.81633482324258 0.464624204225495 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 4 2 2 2 3 3 TRUE FALSE FALSE FALSE
"1662" 3 3 2 2 3 2 1 2 -4.81633482324258 0.231970811295792 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 3 4 1 1 3 1 4 TRUE FALSE FALSE FALSE
"1663" 2 2 4 2 4 3 2 3 32.1836651767574 10.3578830420963 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 2 3 3 2 3 3 2 TRUE FALSE FALSE FALSE
"1664" 2 3 2 2 3 2 3 2 -3.81633482324258 0.14564411483094 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0 2 3 2 2 2 2 2 FALSE FALSE TRUE FALSE
"1665" 2 3 2 2 2 2 3 2 14.1836651767574 2.01176357846361 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 4 2 3 3 3 3 TRUE FALSE FALSE FALSE
"1666" 2 1 1 2 3 2 4 2 -0.816334823242585 0.00666402543638502 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 2 4 1 4 4 4 2 FALSE FALSE FALSE TRUE
"1667" 4 3 4 3 4 3 4 3 -0.816334823242585 0.00666402543638502 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 1 2 1 4 3 1 1 TRUE FALSE FALSE FALSE
"1668" 2 3 3 2 3 2 2 2 3.18366517675742 0.101357239576978 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 1 3 2 3 2 2 2 TRUE FALSE FALSE FALSE
"1669" 3 4 4 3 4 2 4 3 -15.8163348232426 2.50156447240916 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 1 4 1 4 1 1 2 TRUE FALSE FALSE FALSE
"1670" 3 1 1 4 4 1 4 1 -7.81633482324258 0.610950900690347 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 1 4 2 1 1 4 4 3 FALSE FALSE TRUE FALSE
"1671" 3 3 3 3 4 3 2 3 -19.8163348232426 3.92687125826857 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 3 3 3 2 4 3 FALSE TRUE FALSE FALSE
"1672" 4 3 2 3 3 2 2 1 -14.8163348232426 2.19523777594431 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 2 4 1 1 2 3 3 FALSE TRUE FALSE FALSE
"1673" 3 2 1 1 3 1 2 1 27.1836651767574 7.38951652442054 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 4 1 4 1 1 3 TRUE FALSE FALSE FALSE
"1674" 3 3 2 2 3 1 2 1 -9.81633482324258 0.96360429362005 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 3 3 3 3 3 2 FALSE FALSE TRUE FALSE
"1675" 2 2 2 1 3 2 3 3 -12.8163348232426 1.64258438301461 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 1 3 2 4 3 3 3 TRUE FALSE FALSE FALSE
"1676" 2 3 3 2 3 2 2 3 21.1836651767574 4.48747670320965 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 3 2 3 2 2 2 TRUE FALSE FALSE FALSE
"1677" 3 3 3 1 4 3 3 2 -15.8163348232426 2.50156447240916 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 3 4 3 2 3 4 3 FALSE TRUE FALSE FALSE
"1678" 2 2 2 2 3 2 3 2 -15.8163348232426 2.50156447240916 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 4 4 3 3 4 4 3 FALSE TRUE FALSE FALSE
"1679" 4 4 4 2 4 2 2 3 5.18366517675742 0.268703846647275 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 3 1 4 1 1 1 TRUE FALSE FALSE FALSE
"1680" 2 2 3 4 4 2 4 3 -13.8163348232426 1.90891107947946 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 2 4 4 3 1 3 FALSE FALSE TRUE FALSE
"1681" 2 1 2 2 3 2 1 2 11.1836651767574 1.25074366785816 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 2 3 2 2 1 4 1 FALSE FALSE TRUE FALSE
"1682" 3 2 3 2 4 3 3 3 18.1836651767574 3.3064567926042 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 4 4 1 2 3 1 TRUE FALSE FALSE FALSE
"1683" 3 2 2 2 3 1 4 2 -11.8163348232426 1.39625768654975 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 4 2 4 1 3 2 FALSE FALSE TRUE FALSE
"1684" 4 3 2 1 4 2 3 3 -10.8163348232426 1.16993099008490 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 1 4 3 3 4 4 2 FALSE TRUE FALSE FALSE
"1685" 3 2 1 1 4 1 2 3 -11.8163348232426 1.39625768654975 0 0 0 1 0 0 1 0 0 1 0 0 0 1 1 0 3 3 1 1 1 3 1 TRUE FALSE FALSE FALSE
"1686" 2 2 4 2 4 3 3 2 26.1836651767574 6.85584322088539 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 1 3 3 1 1 2 1 FALSE FALSE TRUE FALSE
"1687" 3 3 3 2 3 3 3 3 4.18366517675742 0.175030543112127 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 3 4 2 4 4 4 3 FALSE TRUE FALSE FALSE
"1688" 2 3 2 1 3 1 2 2 -1.81633482324258 0.0329907219012367 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 2 4 1 1 1 1 3 FALSE FALSE TRUE FALSE
"1689" 2 3 3 2 3 2 3 1 12.1836651767574 1.48441697139331 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 2 3 3 3 3 3 2 FALSE FALSE FALSE TRUE
"1690" 2 2 2 1 4 2 3 3 -27.8163348232426 7.73748482998738 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 4 3 4 4 4 2 FALSE FALSE TRUE FALSE
"1691" 2 2 2 1 2 2 3 3 -20.8163348232426 4.33319795473342 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 3 2 4 3 3 3 FALSE FALSE TRUE FALSE
